MAL_ID,Name,Score,Genres,English name,Type,Episodes,Aired,Status,Premiered,Producers,Licensors,Studios,Source,Rating,Ranked,Popularity
12221,Precure All Stars Movie New Stage: Mirai no Tomodachi,7.11,"Fantasy, Magic, Shoujo",Unknown,Movie,1,17-Mar-12,Incomplete,Unknown,Marvelous AQL,Unknown,Toei Animation,Original,G - All Ages,3144,6802
12223,s.CRY.ed Alteration II: Quan,6.82,"Action, Sci-Fi, Adventure, Super Power, Shounen",Unknown,Movie,1,10-Mar-12,Incomplete,Unknown,Unknown,Unknown,Sunrise,Original,PG-13 - Teens 13 or older,4341,7365
12225,Galaxy Angel S,6.89,"Sci-Fi, Comedy",Unknown,OVA,1,23-Apr-04,Incomplete,Unknown,Bandai Visual,"Nozomi Entertainment, Bandai Entertainment",Madhouse,Unknown,PG-13 - Teens 13 or older,4086,8868
12231,Dragon Ball: Episode of Bardock,7.18,"Action, Sci-Fi, Adventure, Comedy, Super Power, Martial Arts, Fantasy, Shounen",Dragon Ball:Episode of Bardock,Special,1,17-Dec-11,Incomplete,Unknown,Unknown,Unknown,Toei Animation,Manga,PG-13 - Teens 13 or older,2858,1651
12237,Koi-ken!: Watashitachi Anime ni Nacchatta!,5.77,"Ecchi, Music",Unknown,ONA,12,"Mar 1, 2012 to May 24, 2012",Completed,Unknown,Unknown,Unknown,Marvy Jack,Manga,R+ - Mild Nudity,8948,6674
12255,Carnival Phantasm: Illya-jou,6.92,"Parody, Comedy",Unknown,Special,1,28-Oct-11,Incomplete,Unknown,Notes,Unknown,Lerche,Visual novel,PG - Children,3916,2961
12259,Mikeneko Holmes no Yuurei Joushu,5.88,"Comedy, Drama, Mystery",Unknown,OVA,1,21-Jul-92,Incomplete,Unknown,Unknown,Unknown,AIC,Novel,PG-13 - Teens 13 or older,8589,12675
12267,Takara-sagashi,6.28,"Adventure, Fantasy, Kids",Treasure Hunting,Movie,1,4-Jun-11,Incomplete,Unknown,Unknown,Unknown,Studio Ghibli,Picture book,G - All Ages,7011,9724
12279,Kinnikuman II Sei: Muscle Ninjin Soudatsu sen! Choujin Daisensou,6.64,"Action, Comedy, Drama, Romance, Martial Arts, Samurai",Unknown,Movie,1,20-Jul-02,Incomplete,Unknown,Unknown,Unknown,Toei Animation,Unknown,PG-13 - Teens 13 or older,5207,10512
12281,Rinne no Lagrange Season 2,6.99,"Action, Comedy, Mecha, Sci-Fi",Lagrange:The Flower of Rin-ne Season 2,TV,12,"Jul 8, 2012 to Sep 23, 2012",Completed,Summer 2012,"Production I.G, Bandai Visual, Yomiuri Telecasting, flying DOG",VIZ Media,Xebec,Original,PG-13 - Teens 13 or older,3683,3261
12291,Acchi Kocchi (TV),7.51,"Slice of Life, Comedy, Romance, School",Place to Place,TV,12,"Apr 6, 2012 to Jun 29, 2012",Completed,Spring 2012,"Pony Canyon, TBS, DAX Production, BS-TBS, Jumondo, Houbunsha",Sentai Filmworks,AIC,4-koma manga,PG-13 - Teens 13 or older,1537,578
12293,Campione!: Matsurowanu Kamigami to Kamigoroshi no Maou,7.05,"Comedy, Ecchi, Fantasy, Harem, Magic, Romance",Campione!,TV,13,"Jul 6, 2012 to Sep 28, 2012",Completed,Summer 2012,"Lantis, AT-X, Barnum Studio, Magic Capsule, Warner Bros. Japan, KlockWorx, Shueisha, Bulls Eye",Sentai Filmworks,Diomedéa,Light novel,PG-13 - Teens 13 or older,3450,459
12295,Tobacco to Hai,5.43,Adventure,Unknown,Movie,1,1-Oct-65,Incomplete,Unknown,Unknown,Unknown,Mushi Production,Unknown,G - All Ages,9840,10735
12317,Upotte!!,6.51,"Action, Comedy, Military, Seinen",Upotte!!,ONA,10,"Apr 7, 2012 to Jun 9, 2012",Completed,Unknown,"DAX Production, Nippon Columbia",Sentai Filmworks,Xebec,Manga,R - 17+ (violence & profanity),5842,1937
12321,Thermae Romae,7.02,"Comedy, Historical, Seinen",Thermae Romae,TV,3,"Jan 13, 2012 to Jan 27, 2012",Completed,Winter 2012,"Dentsu, Fuji TV, Toho, Sony Music Entertainment",Discotek Media,"Gonzo, DLE",Manga,PG-13 - Teens 13 or older,3585,3603
12337,Soukou Kihei Votoms Recaps,6.17,"Action, Drama, Mecha, Military, Sci-Fi",Armored Trooper Votoms Recaps,OVA,4,"Feb 21, 1986 to Feb 20, 1988",Completed,Unknown,Unknown,Unknown,Sunrise,Original,PG-13 - Teens 13 or older,7488,11234
12343,Dirty Pair Flash 2,6.66,"Action, Sci-Fi, Adventure, Comedy, Police",Dirty Pair Flash 2,OVA,5,"Jun 1, 1995 to Oct 1, 1995",Completed,Unknown,VAP,"ADV Films, Nozomi Entertainment",Sunrise,Light novel,PG-13 - Teens 13 or older,5094,7785
12347,Dirty Pair Flash 3,6.56,"Action, Sci-Fi, Adventure, Comedy, Police",Dirty Pair Flash 3,OVA,5,"Dec 21, 1995 to Apr 25, 1996",Completed,Unknown,VAP,"ADV Films, Nozomi Entertainment",Sunrise,Light novel,R+ - Mild Nudity,5561,7955
12351,eX-Driver the Movie Specials,6.35,Comedy,Unknown,Special,3,20-Apr-02,Incomplete,Unknown,"Bandai Visual, Genco",Unknown,Unknown,Original,PG-13 - Teens 13 or older,6629,10682
12355,Ookami Kodomo no Ame to Yuki,8.64,"Fantasy, Slice of Life",Wolf Children,Movie,1,21-Jul-12,Incomplete,Unknown,"Madhouse, VAP, Dentsu, Yomiuri Telecasting, Kadokawa Shoten, Toho, Hiroshima Television",Funimation,Studio Chizu,Original,PG - Children,56,170
12361,Track City,6.2,"Action, Cars",Track City,TV,26,"Jan 5, 2000 to May 30, 2002",Completed,Winter 2000,Unknown,Unknown,SBS TV Production,Unknown,PG - Children,7362,10592
12365,Bakuman. 3rd Season,8.58,"Comedy, Drama, Romance, Shounen",Bakuman.,TV,25,"Oct 6, 2012 to Mar 30, 2013",Completed,Fall 2012,"NHK, Shueisha",Unknown,J.C.Staff,Manga,PG-13 - Teens 13 or older,78,537
12367,Shining Hearts: Shiawase no Pan,6.15,"Action, Fantasy",Unknown,TV,12,"Apr 13, 2012 to Jun 30, 2012",Completed,Spring 2012,"Avex Entertainment, Sega, DAX Production, Volks",Sentai Filmworks,Production I.G,Game,PG-13 - Teens 13 or older,7551,2609
12393,Oyako Club,5.6,"Slice of Life, Comedy",Unknown,TV,1818,"Oct 3, 1994 to Mar 30, 2013",Completed,Fall 1994,Fuji TV,Unknown,Eiken,Original,G - All Ages,9440,11257
12399,Touyama Sakura Uchuu Chou: Yatsu no Na wa Gold,5.52,"Action, Sci-Fi",Unknown,OVA,1,25-Jul-88,Incomplete,Unknown,Unknown,Unknown,Toei Animation,Unknown,PG-13 - Teens 13 or older,9650,12396
12401,The Gakuen Choujo-tai,5.53,"Action, Demons, Shoujo, Super Power",The Chohjotai,OVA,1,27-Jun-91,Incomplete,Unknown,Unknown,Unknown,Magic Bus,Novel,R+ - Mild Nudity,9619,11646
12403,Yuru Yuri♪♪,7.85,"Slice of Life, Comedy, School, Shoujo Ai",YuruYuri:Happy Go Lily ♪♪,TV,12,"Jul 3, 2012 to Sep 18, 2012",Completed,Summer 2012,"Sotsu, Pony Canyon, DAX Production","NIS America, Inc.",Doga Kobo,Manga,PG-13 - Teens 13 or older,747,990
12411,Inga Nikki,6.13,Parody,UN-GO:Inga Nikki,ONA,10,"Oct 5, 2011 to Dec 22, 2011",Completed,Unknown,Unknown,Sentai Filmworks,Bones,Original,G - All Ages,7673,5848
12413,Jormungand,7.85,"Action, Adventure, Seinen",Jormungand,TV,12,"Apr 11, 2012 to Jun 27, 2012",Completed,Spring 2012,"Geneon Universal Entertainment, Shogakukan-Shueisha Productions",Funimation,White Fox,Manga,R+ - Mild Nudity,740,528
12419,Guilty Crown: Kiseki - Reassortment,7.15,"Action, Sci-Fi, Super Power",Guilty Crown Locus:Reassortment,Special,1,3-Jan-12,Incomplete,Unknown,Unknown,Unknown,Production I.G,Original,R - 17+ (violence & profanity),2988,2821
12429,Last Exile: Ginyoku no Fam - Adjournment,6.49,"Action, Sci-Fi, Adventure","Last Exile:Fam, the Silver Wing Recaps",Special,2,"Dec 17, 2011 to Feb 11, 2012",Completed,Unknown,Unknown,Funimation,Gonzo,Unknown,PG-13 - Teens 13 or older,5960,6058
12431,Uchuu Kyoudai,8.52,"Comedy, Sci-Fi, Seinen, Slice of Life, Space",Space Brothers,TV,99,"Apr 1, 2012 to Mar 22, 2014",Completed,Spring 2012,"Aniplex, Dentsu, YTV, Trinity Sound",Sentai Filmworks,A-1 Pictures,Manga,PG-13 - Teens 13 or older,95,991
12433,Kyokugen Dasshutsu Adv: Zennin Shibou Desu Prologue,6.1,Mystery,Unknown,ONA,1,11-Dec-11,Incomplete,Unknown,Unknown,Unknown,Gonzo,Visual novel,R - 17+ (violence & profanity),7822,6853
12437,Yuri Seijin Naoko-san (2012),6.5,"Comedy, Shoujo Ai",Unknown,OVA,1,15-Feb-12,Incomplete,Unknown,Aniplex,Unknown,ufotable,Manga,PG-13 - Teens 13 or older,5921,4680
12439,"Soukou Kihei Votoms Vol.I: Stories of the ""A.T.Votoms""",6.4,"Action, Military, Sci-Fi, Drama, Mecha",Unknown,OVA,1,21-Jun-85,Incomplete,Unknown,Unknown,Maiden Japan,Sunrise,Original,PG-13 - Teens 13 or older,6397,11493
12441,"Soukou Kihei Votoms Vol.II: Highlights from the ""A.T.Votoms""",6.18,"Action, Military, Sci-Fi, Drama, Mecha",Unknown,OVA,1,20-Jul-85,Incomplete,Unknown,Unknown,Maiden Japan,Sunrise,Original,PG - Children,7471,11714
12445,Tasogare Otome x Amnesia,7.86,"Horror, Mystery, Romance, School, Shounen, Supernatural",Dusk Maiden of Amnesia,TV,12,"Apr 9, 2012 to Jun 25, 2012",Completed,Spring 2012,"Square Enix, Media Factory",Sentai Filmworks,SILVER LINK.,Manga,R - 17+ (violence & profanity),729,436
12447,Ben-To Picture Drama,6.11,Comedy,Unknown,Special,6,"Dec 21, 2011 to May 16, 2012",Completed,Unknown,AT-X,Unknown,David Production,Light novel,PG-13 - Teens 13 or older,7758,4831
12449,Maken-Ki! Specials,6.19,"Ecchi, Sports",Maken-ki! Secret Training,Special,6,"Dec 21, 2011 to May 25, 2012",Completed,Unknown,AIC,Funimation,Unknown,Manga,R+ - Mild Nudity,7429,3277
12455,Yuu☆Yuu☆Hakusho: Mu Mu Hakusho - Nightmare Hakusho,6.58,Comedy,Unknown,OVA,4,1993 to 1996,Completed,Unknown,Unknown,Funimation,Studio Pierrot,Manga,PG-13 - Teens 13 or older,5510,5537
12461,Hiiro no Kakera,6.74,"Fantasy, Romance, Shoujo, Supernatural",Hiiro no Kakera:The Tamayori Princess Saga,TV,13,"Apr 1, 2012 to Jun 24, 2012",Completed,Spring 2012,"Bandai Visual, Lantis, YTV, DAX Production, Enterbrain",Sentai Filmworks,Studio Deen,Visual novel,PG-13 - Teens 13 or older,4716,1482
12467,Nazo no Kanojo X,7.25,"Romance, School, Seinen",Mysterious Girlfriend X,TV,13,"Apr 8, 2012 to Jul 1, 2012",Completed,Spring 2012,"Starchild Records, Kodansha, Yomiuri Advertising, Atelier Musa",Sentai Filmworks,Hoods Entertainment,Manga,R - 17+ (violence & profanity),2553,725
12471,Eureka Seven AO,6.7,"Action, Adventure, Drama, Mecha, Sci-Fi",Unknown,TV,24,"Apr 13, 2012 to Nov 20, 2012",Completed,Spring 2012,"Bandai Visual, Kadokawa Shoten, Mainichi Broadcasting System, Bandai, Sony Music Entertainment, Bandai Namco Games, Sammy, Hakuhodo DY Media Partners, Bandai Channel",Funimation,Bones,Manga,PG-13 - Teens 13 or older,4903,1607
12477,Sakasama no Patema,8.05,"Adventure, Sci-Fi",Patema Inverted,Movie,1,9-Nov-13,Incomplete,Unknown,"Directions, Asmik Ace, Good Smile Company","NYAV Post, GKIDS","Studio Rikka, Purple Cow Studio Japan",Original,PG-13 - Teens 13 or older,472,673
12481,Gregory Horror Show: The Second Guest,6.64,"Mystery, Comedy, Horror, Demons, Supernatural",Unknown,TV,25,"Apr 1, 2000 to Oct 1, 2000",Completed,Spring 2000,"VAP, TV Asahi",Geneon Universal Entertainment,Milky Cartoon,Original,PG - Children,5174,9698
12483,Gregory Horror Show: The Last Train,6.3,"Mystery, Comedy, Horror, Demons, Supernatural, Vampire",Unknown,TV,26,"Oct 7, 2000 to Mar 31, 2001",Completed,Fall 2000,"VAP, TV Asahi",Geneon Universal Entertainment,Milky Cartoon,Original,Unknown,6889,10030
12485,Gregory Horror Show: The Bloody Karte,5.79,"Mystery, Comedy, Horror, Demons, Supernatural",Unknown,Special,12,"Apr 7, 2001 to Jun 30, 2001",Completed,Unknown,"VAP, TV Asahi",Geneon Universal Entertainment,Milky Cartoon,Original,PG-13 - Teens 13 or older,8867,10669
12487,Kyoukaisenjou no Horizon II,7.55,"Action, Fantasy, Sci-Fi",Horizon in the Middle of Nowhere II,TV,13,"Jul 8, 2012 to Sep 30, 2012",Completed,Summer 2012,"Bandai Visual, Lantis, ASCII Media Works, Sony PCL",Sentai Filmworks,Sunrise,Light novel,R+ - Mild Nudity,1426,1791
12497,Garakuta-doori no Stain: Epilogue,6.15,Comedy,Mr. Stain on Junk Alley:Epilogue,OVA,1,11-Oct-03,Incomplete,Unknown,Unknown,Funimation,Unknown,Unknown,PG - Children,7568,13064
12499,Crayon Shin-chan Movie 20: Arashi wo Yobu! Ora to Uchuu no Princess,6.6,"Comedy, Seinen",Unknown,Movie,1,14-Apr-12,Incomplete,Unknown,Unknown,Unknown,Shin-Ei Animation,Manga,G - All Ages,5381,8192
12501,Ai Mai! Moe Can Change!,5.56,"Comedy, Sci-Fi",Unknown,OVA,1,25-May-12,Incomplete,Unknown,Frontier Works,Unknown,Unknown,Game,PG-13 - Teens 13 or older,9524,5813
12503,Mirai Nikki (TV): Ura Mirai Nikki,6.52,"Action, Comedy, Supernatural",The Future Diary Specials,Special,10,"Jan 27, 2012 to Aug 31, 2012",Completed,Unknown,Unknown,Funimation,Asread,Manga,R - 17+ (violence & profanity),5786,2236
12505,C³: Rikan Gakkou Confusion!,6.75,"Action, Comedy, Supernatural, Ecchi, School",C³ - CubexCursedxCurious Special,Special,1,25-Apr-12,Incomplete,Unknown,Unknown,Funimation,SILVER LINK.,Light novel,PG-13 - Teens 13 or older,4660,3242
12521,Tentoumushi no Otomurai,5.25,"Music, Dementia",Ladybirds' Requiem,Movie,1,2006,Incomplete,Unknown,Unknown,Unknown,Unknown,Original,G - All Ages,10232,12091
12531,Sakamichi no Apollon,8.36,"Drama, Josei, Music, Romance, School",Kids on the Slope,TV,12,"Apr 13, 2012 to Jun 29, 2012",Completed,Spring 2012,"Dentsu, Fuji TV, Toho, DAX Production, Sony Music Entertainment",Sentai Filmworks,"Tezuka Productions, MAPPA",Manga,PG-13 - Teens 13 or older,176,494
12549,"Dakara Boku wa, H ga Dekinai.",6.64,"Comedy, Supernatural, Romance, Ecchi","So, I Can't Play H!",TV,12,"Jul 6, 2012 to Sep 25, 2012",Completed,Summer 2012,"Geneon Universal Entertainment, Sotsu, Lantis, AT-X, KlockWorx, Fujimi Shobo",Sentai Filmworks,feel.,Light novel,R+ - Mild Nudity,5177,414
12561,Benkei tai Ushiwaka,5.4,"Action, Comedy",Unknown,Movie,1,"Jul, 1939",Incomplete,Unknown,Unknown,Unknown,Unknown,Other,G - All Ages,9925,10431
12565,Fate/Prototype,6.73,"Action, Supernatural, Magic, Romance, Fantasy, Shounen",Unknown,OVA,1,31-Dec-11,Incomplete,Unknown,Notes,Unknown,Lerche,Original,PG-13 - Teens 13 or older,4761,1546
12569,Himitsu no Akko-chan (Movie),6.03,"Magic, School, Shoujo",Unknown,Movie,1,13-Mar-89,Incomplete,Unknown,Unknown,Unknown,Toei Animation,Unknown,G - All Ages,8119,11910
12579,Itsuka Tenma no Kuro Usagi Picture Drama,6.17,"Comedy, Ecchi, Romance, Shounen, Supernatural, Vampire",A Dark Rabbit has Seven Lives Picture Drama,Special,6,"Sep 30, 2011 to Feb 24, 2012",Completed,Unknown,Unknown,Unknown,Zexcs,Light novel,R+ - Mild Nudity,7489,6016
12581,Asa made Jugyou Chu!,6.13,"Comedy, Ecchi, Romance, School",Unknown,OVA,1,23-Jun-12,Incomplete,Unknown,Media Factory,Unknown,GoHands,Manga,R+ - Mild Nudity,7672,2431
12585,Inazuma Eleven Go Specials,6.69,"Sports, Super Power, Shounen",Unknown,Special,2,"Dec 8, 2011 to Dec 23, 2011",Completed,Unknown,Unknown,Unknown,OLM,Unknown,G - All Ages,4969,6629
12589,3 Choume no Tama: Onegai! Momo-chan wo Sagashite!!,6.07,"Adventure, Kids",Unknown,Movie,1,14-Aug-93,Incomplete,Unknown,Group TAC,Unknown,Unknown,Unknown,G - All Ages,7943,11754
12591,Ojamajo Doremi OVA,6.68,"Kids, Magic",Unknown,OVA,3,2001,Incomplete,Unknown,Unknown,Unknown,Unknown,Unknown,G - All Ages,5008,9410
12599,Ijime: Ikenie no Kyoushitsu,5.21,"Drama, Shoujo",Unknown,OVA,1,3-Feb-12,Incomplete,Unknown,Shogakukan-Shueisha Productions,Unknown,SynergySP,Manga,PG-13 - Teens 13 or older,10320,9631
12603,Tora-chan to Hanayome,5.56,Drama,Little Tiger and Bride,Movie,1,"Feb, 1948",Incomplete,Unknown,Unknown,Unknown,Unknown,Original,G - All Ages,9524,10719
12611,Sengoku Collection,6.44,"Fantasy, Parody, Samurai",Sengoku Collection,TV,26,"Apr 6, 2012 to Sep 28, 2012",Completed,Spring 2012,"TV Tokyo, Nihon Ad Systems, ZERO-A",Nozomi Entertainment,Brain's Base,Game,PG-13 - Teens 13 or older,6234,3518
12623,Egomama,6.99,Music,Egomama,Music,1,7-Dec-11,Incomplete,Unknown,U/M/A/A Inc.,Unknown,Unknown,Unknown,G - All Ages,3674,8408
12637,"Mogyutto ""Love"" de Sekkinchuu!",7.21,Music,Unknown,Music,1,15-Feb-12,Incomplete,Unknown,Lantis,Unknown,Sunrise,Music,PG-13 - Teens 13 or older,2752,4591
12651,Danball Senki W,7.05,"Action, Kids, Mecha",LBX:Little Battlers eXperience Season 2,TV,58,"Jan 18, 2012 to Mar 20, 2013",Completed,Winter 2012,Unknown,Dentsu Entertainment USA,OLM,Game,G - All Ages,3457,6735
12659,Nisoku Hokou,6.55,Music,Unknown,Music,1,21-Apr-10,Incomplete,Unknown,Unknown,Unknown,Unknown,Unknown,G - All Ages,5603,9243
12661,Light Lag,6.39,Music,Unknown,Music,1,27-Jul-11,Incomplete,Unknown,U/M/A/A Inc.,Unknown,Unknown,Unknown,G - All Ages,6490,9794
12663,Patalliro! Stardust Keikaku,6.51,"Adventure, Comedy, Romance, Shoujo, Shounen Ai",Unknown,Movie,1,10-Jul-83,Incomplete,Unknown,Unknown,Unknown,Toei Animation,Manga,PG-13 - Teens 13 or older,5828,10349
12665,"Yuru Yuri: Doushite, Tomaranai, Tokimeki, Dokidoki, Paradox, Eternal",6.32,Comedy,"YuruYuri:For Whatever Reason, Never Ending, Heart Throbbing, Pitter-patter, Paradox Eternal",Special,1,16-Nov-11,Incomplete,Unknown,"Pony Canyon, DAX Production",Unknown,Doga Kobo,Unknown,PG-13 - Teens 13 or older,6807,3541
12669,Amagami SS+ Plus: Extra Episode+ Plus,7.23,Romance,Unknown,Special,6,"Apr 4, 2012 to Sep 5, 2012",Completed,Unknown,Unknown,Unknown,AIC,Visual novel,PG-13 - Teens 13 or older,2639,3012
12671,Pokemon Movie 15: Kyurem vs. Seikenshi,6.44,"Action, Adventure, Comedy, Drama, Fantasy, Kids",Pokemon the Movie:Kyurem VS. The Sword of Justice,Movie,1,14-Jul-12,Incomplete,Unknown,"TV Tokyo, Shogakukan-Shueisha Productions, Toho, Studio Jack",The Pokemon Company International,OLM,Game,PG - Children,6230,2790
12673,Papa no Iukoto wo Kikinasai!: Pokkapoka,7.2,"Comedy, Romance, Slice of Life",Unknown,Special,1,11-Jul-12,Incomplete,Unknown,Unknown,Unknown,feel.,Light novel,PG-13 - Teens 13 or older,2781,2743
12677,Ozma,6.11,"Action, Sci-Fi, Adventure",Ozma,TV,6,"Mar 17, 2012 to Apr 21, 2012",Completed,Spring 2012,"WOWOW, Pony Canyon, Planet, Viki, Slow Curve, Cyclone Graphics",Unknown,"Gonzo, LandQ studios",Original,PG-13 - Teens 13 or older,7746,4287
12679,Joshiraku,7.49,"Slice of Life, Comedy, Shounen",Joshiraku,TV,13,"Jul 6, 2012 to Sep 28, 2012",Completed,Summer 2012,"Starchild Records, Mainichi Broadcasting System, Kodansha, KlockWorx",Unknown,J.C.Staff,Manga,PG-13 - Teens 13 or older,1598,1452
12683,Yumeyume,6.23,Music,Unknown,Music,1,12-Jan-12,Incomplete,Unknown,"U/M/A/A Inc., Studio Moriken",Unknown,Unknown,Unknown,G - All Ages,7234,9356
12685,Code Geass: Hangyaku no Lelouch - Nunnally in Wonderland,6.45,"Comedy, Parody, Fantasy",Code Geass:Nunnally in Wonderland,OVA,1,27-Jul-12,Incomplete,Unknown,Unknown,Unknown,Sunrise,Original,PG-13 - Teens 13 or older,6157,2014
12689,Kiss Dum R: Meguriahi,6.15,"Mecha, Military, Sci-Fi",Unknown,Special,1,19-Oct-08,Incomplete,Unknown,Bandai Visual,Unknown,Satelight,Original,PG-13 - Teens 13 or older,7577,10327
12695,Tight-rope,7.07,"Romance, Shounen Ai",Tight-rope,OVA,2,"May 30, 2012 to Jun 27, 2012",Completed,Unknown,Unknown,Unknown,PrimeTime,Manga,PG-13 - Teens 13 or older,3337,2590
12699,Tales of Gekijou,6.61,Comedy,Unknown,Special,5,"Jan 1, 2012 to Feb 23, 2012",Completed,Unknown,Unknown,Unknown,Sunrise,Game,G - All Ages,5311,7052
12709,Tales of Symphonia The Animation: Sekai Tougou-hen Specials,7.04,Comedy,Unknown,Special,3,"Nov 23, 2011 to Oct 24, 2012",Completed,Unknown,Unknown,Unknown,ufotable,Game,G - All Ages,3485,6193
12711,Uta no☆Prince-sama♪ Maji Love 2000%,7.25,"Comedy, Harem, Music, Romance, School, Shoujo",Uta no Prince Sama 2,TV,13,"Apr 4, 2013 to Jun 27, 2013",Completed,Spring 2013,"Showgate, King Records",Sentai Filmworks,A-1 Pictures,Visual novel,PG-13 - Teens 13 or older,2562,1454
12715,The Hakkenden: Shin Shou,6.51,"Action, Adventure, Historical, Demons, Martial Arts, Samurai, Shounen",The Hakkenden:Legend of the Dog Warriors Part 2,OVA,7,"Nov 25, 1993 to Mar 25, 1995",Completed,Unknown,Pioneer LDC,Geneon Universal Entertainment,AIC,Novel,R - 17+ (violence & profanity),5860,8690
12725,Initial D: Project D to the Next Stage - Project D e Mukete,7.5,"Action, Cars, Sports, Drama, Seinen",Unknown,Special,1,22-Mar-03,Incomplete,Unknown,"OB Planning, Fuji TV",Unknown,Unknown,Manga,PG-13 - Teens 13 or older,1580,5421
12727,Thermae Romae Specials,6.9,"Comedy, Historical, Seinen",Thermae Romae,Special,2,20-Apr-12,Incomplete,Unknown,Unknown,Discotek Media,DLE,Unknown,PG-13 - Teens 13 or older,4049,7886
12729,High School DxD OVA,7.3,"Comedy, Demons, Ecchi, Romance, School",Unknown,OVA,2,"Sep 6, 2012 to May 31, 2013",Completed,Unknown,"Genco, Lantis, AT-X",Unknown,TNK,Light novel,R+ - Mild Nudity,2335,702
12745,Bari Bari Densetsu (1987),6.62,"Action, Drama, Shounen, Sports",Unknown,Movie,1,1-Aug-87,Incomplete,Unknown,Unknown,Unknown,Studio Pierrot,Manga,PG-13 - Teens 13 or older,5281,9427
12753,Phi Brain: Kami no Puzzle - Orpheus Order-hen,7.29,"Action, Game, Mystery, Shounen",Phi-Brain ~ Puzzle of God:The Orpheus Order,TV,25,"Apr 8, 2012 to Sep 23, 2012",Completed,Spring 2012,NHK,Sentai Filmworks,Sunrise,Original,PG-13 - Teens 13 or older,2398,2449
12755,Mahoutsukai Jiji,6.05,"Music, Magic, Fantasy",Unknown,ONA,1,24-Dec-11,Incomplete,Unknown,Unknown,Unknown,Unknown,Unknown,PG - Children,8036,9568
12769,Yumemakura Baku Twilight Gekijou,5.68,"Horror, Psychological",Unknown,OVA,4,"May 21, 1991 to Nov 21, 1991",Completed,Unknown,Dynamic Planning,Unknown,"Studio Pierrot, D.A.S.T.",Novel,R+ - Mild Nudity,9232,10611
12783,Sora no Otoshimono Final: Eternal My Master,6.77,"Comedy, Ecchi, Harem, Sci-Fi, Shounen, Supernatural",Unknown,Movie,1,26-Apr-14,Incomplete,Unknown,Nippon Columbia,Unknown,Production IMS,Manga,PG-13 - Teens 13 or older,4595,1670
12789,Yasashii Lion,5.51,"Fantasy, Kids, Music",Unknown,Movie,1,21-Mar-70,Incomplete,Unknown,Mushi Production,Unknown,Unknown,Picture book,G - All Ages,9642,11936
12795,Yajikita Gakuen Douchuuki,5.72,"Adventure, Martial Arts, School, Shoujo",Unknown,OVA,2,"Sep 15, 1989 to Jul 25, 1991",Completed,Unknown,Unknown,Unknown,J.C.Staff,Manga,PG-13 - Teens 13 or older,9113,10803
12803,Chinkoroheibei Tamatebako,5.22,"Kids, Fantasy, Comedy",Chinkoroheibei and the Treasure Box,Movie,1,1936,Incomplete,Unknown,Unknown,Unknown,Unknown,Original,G - All Ages,10304,11330
12815,Shirokuma Cafe,7.94,"Slice of Life, Comedy, Josei",Polar Bear Cafe,TV,50,"Apr 5, 2012 to Mar 28, 2013",Completed,Spring 2012,"TV Tokyo, Avex Entertainment",Unknown,Studio Pierrot,Manga,G - All Ages,613,1734
